display_name,works_count,author_id,works_api_url,h_index,country_code
Diego Rybski,147,https://openalex.org/A5023783426,https://api.openalex.org/works?filter=author.id:A5023783426,36,AT
Wei Zhao,144,https://openalex.org/A5039871179,https://api.openalex.org/works?filter=author.id:A5039871179,21,CN
Guy Abel,132,https://openalex.org/A5027599381,https://api.openalex.org/works?filter=author.id:A5027599381,24,AT
Yuhui Zhang,126,https://openalex.org/A5100624916,https://api.openalex.org/works?filter=author.id:A5100624916,21,CN
Kyumin Lee,116,https://openalex.org/A5103224637,https://api.openalex.org/works?filter=author.id:A5103224637,26,US
Vicente López,114,https://openalex.org/A5103528801,https://api.openalex.org/works?filter=author.id:A5103528801,18,
Lin Wang,112,https://openalex.org/A5100403099,https://api.openalex.org/works?filter=author.id:A5100403099,23,CN
Pavel Rychlý,105,https://openalex.org/A5041651499,https://api.openalex.org/works?filter=author.id:A5041651499,18,CZ
Aisling Kelliher,101,https://openalex.org/A5019141418,https://api.openalex.org/works?filter=author.id:A5019141418,19,
Erich Muehlegger,95,https://openalex.org/A5044452559,https://api.openalex.org/works?filter=author.id:A5044452559,25,US
Pier Paolo Saviotti,95,https://openalex.org/A5112828680,https://api.openalex.org/works?filter=author.id:A5112828680,18,
Jian Kang,85,https://openalex.org/A5100700905,https://api.openalex.org/works?filter=author.id:A5100700905,13,US
Qing Guan,49,https://openalex.org/A5102559729,https://api.openalex.org/works?filter=author.id:A5102559729,15,CN
Vitaliano Barberio,46,https://openalex.org/A5024122723,https://api.openalex.org/works?filter=author.id:A5024122723,7,
Stefanie Rost,26,https://openalex.org/A5000351388,https://api.openalex.org/works?filter=author.id:A5000351388,11,US
Luca Barbarossa,22,https://openalex.org/A5063009807,https://api.openalex.org/works?filter=author.id:A5063009807,7,IT
Borut Trpin,21,https://openalex.org/A5083840626,https://api.openalex.org/works?filter=author.id:A5083840626,3,SI
Rebecca Michelson,11,https://openalex.org/A5070713087,https://api.openalex.org/works?filter=author.id:A5070713087,7,US
Yuta Koseki,10,https://openalex.org/A5014109789,https://api.openalex.org/works?filter=author.id:A5014109789,4,JP
A. Hägele,1,https://openalex.org/A5006338320,https://api.openalex.org/works?filter=author.id:A5006338320,1,DE
Rodrigo da Rosa Righi,330,https://openalex.org/A5008805433,https://api.openalex.org/works?filter=author.id:A5008805433,36,BR
Michael J. Franklin,314,https://openalex.org/A5102019638,https://api.openalex.org/works?filter=author.id:A5102019638,85,US
Jing Zhao,143,https://openalex.org/A5036828317,https://api.openalex.org/works?filter=author.id:A5036828317,27,CN
Daniel Angus,141,https://openalex.org/A5023853044,https://api.openalex.org/works?filter=author.id:A5023853044,22,AU
Ine Beyens,130,https://openalex.org/A5030777570,https://api.openalex.org/works?filter=author.id:A5030777570,29,NL
Ruoyu Li,114,https://openalex.org/A5100713345,https://api.openalex.org/works?filter=author.id:A5100713345,21,CN
Mihai Oltean,100,https://openalex.org/A5031926280,https://api.openalex.org/works?filter=author.id:A5031926280,19,RO
Ze‐Hao Wu,86,https://openalex.org/A5075814025,https://api.openalex.org/works?filter=author.id:A5075814025,20,CN
Sam Friedman,80,https://openalex.org/A5103264849,https://api.openalex.org/works?filter=author.id:A5103264849,26,US
Zhuoer Wang,74,https://openalex.org/A5043118539,https://api.openalex.org/works?filter=author.id:A5043118539,16,
Yris Olaya,69,https://openalex.org/A5089445519,https://api.openalex.org/works?filter=author.id:A5089445519,15,CO
Anne Townsend,58,https://openalex.org/A5059176096,https://api.openalex.org/works?filter=author.id:A5059176096,23,GB
Reini Schrama,46,https://openalex.org/A5050105351,https://api.openalex.org/works?filter=author.id:A5050105351,10,NL
Meghan Gilfoyle,33,https://openalex.org/A5030561840,https://api.openalex.org/works?filter=author.id:A5030561840,8,CA
Peter Morrow,32,https://openalex.org/A5084175736,https://api.openalex.org/works?filter=author.id:A5084175736,11,CA
Sondess Missaoui,29,https://openalex.org/A5086960455,https://api.openalex.org/works?filter=author.id:A5086960455,7,GB
Zhenhai Huang,25,https://openalex.org/A5017287575,https://api.openalex.org/works?filter=author.id:A5017287575,7,CN
Saddam Hussain,23,https://openalex.org/A5031688991,https://api.openalex.org/works?filter=author.id:A5031688991,11,IN
Robin Fritsch,20,https://openalex.org/A5030443013,https://api.openalex.org/works?filter=author.id:A5030443013,5,CH
Sean Fischer,12,https://openalex.org/A5067238306,https://api.openalex.org/works?filter=author.id:A5067238306,4,US
Gaurav Verma,11,https://openalex.org/A5085250715,https://api.openalex.org/works?filter=author.id:A5085250715,3,US
Aaron Bestick,6,https://openalex.org/A5064791378,https://api.openalex.org/works?filter=author.id:A5064791378,6,US
Jing Xia,3,https://openalex.org/A5064420079,https://api.openalex.org/works?filter=author.id:A5064420079,1,
Yanwei Zhu,2,https://openalex.org/A5027470986,https://api.openalex.org/works?filter=author.id:A5027470986,2,CN
Christopher K. Travis,1,https://openalex.org/A5054326531,https://api.openalex.org/works?filter=author.id:A5054326531,1,US
Yueting Zhuang,657,https://openalex.org/A5008666077,https://api.openalex.org/works?filter=author.id:A5008666077,61,CN
Efi Foufoula‐Georgiou,519,https://openalex.org/A5033516261,https://api.openalex.org/works?filter=author.id:A5033516261,63,US
Sameer Antani,435,https://openalex.org/A5073995883,https://api.openalex.org/works?filter=author.id:A5073995883,58,US
Hyunwoo Kim,244,https://openalex.org/A5100330223,https://api.openalex.org/works?filter=author.id:A5100330223,24,US
Maziar Nekovee,221,https://openalex.org/A5012661035,https://api.openalex.org/works?filter=author.id:A5012661035,38,GB
Pallav Purohit,182,https://openalex.org/A5025308262,https://api.openalex.org/works?filter=author.id:A5025308262,45,AT
Anthony Dick,130,https://openalex.org/A5082520166,https://api.openalex.org/works?filter=author.id:A5082520166,36,
Heather Ford,125,https://openalex.org/A5029193548,https://api.openalex.org/works?filter=author.id:A5029193548,23,
Tim Landgraf,114,https://openalex.org/A5073520168,https://api.openalex.org/works?filter=author.id:A5073520168,24,DE
Hang Jiang,113,https://openalex.org/A5087929857,https://api.openalex.org/works?filter=author.id:A5087929857,20,CN
Jeanyung Chey,104,https://openalex.org/A5071010612,https://api.openalex.org/works?filter=author.id:A5071010612,23,KR
Maurits J. Meijers,95,https://openalex.org/A5072177695,https://api.openalex.org/works?filter=author.id:A5072177695,17,NL
Vincenzo Ambriola,87,https://openalex.org/A5053686294,https://api.openalex.org/works?filter=author.id:A5053686294,13,IT
Annick Wauters,58,https://openalex.org/A5020075573,https://api.openalex.org/works?filter=author.id:A5020075573,28,
Christina Ioannou,46,https://openalex.org/A5023777290,https://api.openalex.org/works?filter=author.id:A5023777290,6,GB
Hao Yang,34,https://openalex.org/A5101811365,https://api.openalex.org/works?filter=author.id:A5101811365,7,CN
Colin R. Twomey,30,https://openalex.org/A5035054017,https://api.openalex.org/works?filter=author.id:A5035054017,12,US
Steffen Remus,28,https://openalex.org/A5033413102,https://api.openalex.org/works?filter=author.id:A5033413102,8,DE
Cale Horne,27,https://openalex.org/A5036961942,https://api.openalex.org/works?filter=author.id:A5036961942,6,US
Lin Liu,18,https://openalex.org/A5101425926,https://api.openalex.org/works?filter=author.id:A5101425926,9,CN
James Yang,16,https://openalex.org/A5108577928,https://api.openalex.org/works?filter=author.id:A5108577928,7,CN
Andrea Naderer,14,https://openalex.org/A5061149639,https://api.openalex.org/works?filter=author.id:A5061149639,10,AT
Raymond Ka-Kay Pang,12,https://openalex.org/A5073505477,https://api.openalex.org/works?filter=author.id:A5073505477,3,US
Marlo Häring,10,https://openalex.org/A5110028862,https://api.openalex.org/works?filter=author.id:A5110028862,4,DE
Marcel Junker,1,https://openalex.org/A5062684264,https://api.openalex.org/works?filter=author.id:A5062684264,1,DE
Sung‐Hoon Kim,2395,https://openalex.org/A5100429324,https://api.openalex.org/works?filter=author.id:A5100429324,96,KR
Qiuwei Wu,745,https://openalex.org/A5010334964,https://api.openalex.org/works?filter=author.id:A5010334964,76,GB
R. C. Smith,505,https://openalex.org/A5107343945,https://api.openalex.org/works?filter=author.id:A5107343945,82,GB
Michael Elad,409,https://openalex.org/A5020279598,https://api.openalex.org/works?filter=author.id:A5020279598,87,US
Ron Goeree,342,https://openalex.org/A5032453977,https://api.openalex.org/works?filter=author.id:A5032453977,57,GB
Alicia Fernández,248,https://openalex.org/A5000877972,https://api.openalex.org/works?filter=author.id:A5000877972,44,US
Sungjoo Lee,201,https://openalex.org/A5101938656,https://api.openalex.org/works?filter=author.id:A5101938656,39,KR
Zhi‐Cheng Shi,178,https://openalex.org/A5080314324,https://api.openalex.org/works?filter=author.id:A5080314324,27,CN
Alok Bhargava,169,https://openalex.org/A5031554811,https://api.openalex.org/works?filter=author.id:A5031554811,29,
Xinming Li,112,https://openalex.org/A5100688673,https://api.openalex.org/works?filter=author.id:A5100688673,29,CN
Erik P. Willems,91,https://openalex.org/A5030735818,https://api.openalex.org/works?filter=author.id:A5030735818,32,CH
Joseph Watts,85,https://openalex.org/A5025502494,https://api.openalex.org/works?filter=author.id:A5025502494,28,NZ
Gregory A. Porumbescu,64,https://openalex.org/A5088351658,https://api.openalex.org/works?filter=author.id:A5088351658,26,
Gan Luo,62,https://openalex.org/A5078054790,https://api.openalex.org/works?filter=author.id:A5078054790,27,CN
Yixin Huang,53,https://openalex.org/A5085838045,https://api.openalex.org/works?filter=author.id:A5085838045,13,HK
Caroline Rutherford,52,https://openalex.org/A5008957561,https://api.openalex.org/works?filter=author.id:A5008957561,20,US
Stefan Schubert,52,https://openalex.org/A5102842347,https://api.openalex.org/works?filter=author.id:A5102842347,11,DE
Dongwon Choi,45,https://openalex.org/A5101548095,https://api.openalex.org/works?filter=author.id:A5101548095,15,KR
Hae-Na Lee,34,https://openalex.org/A5049496836,https://api.openalex.org/works?filter=author.id:A5049496836,9,US
Amira Ghenai,27,https://openalex.org/A5038377727,https://api.openalex.org/works?filter=author.id:A5038377727,9,CA
Kate W. Strully,24,https://openalex.org/A5070590662,https://api.openalex.org/works?filter=author.id:A5070590662,14,US
Talia B. Gillis,20,https://openalex.org/A5079596685,https://api.openalex.org/works?filter=author.id:A5079596685,5,US
Thomas Zorbach,4,https://openalex.org/A5083199670,https://api.openalex.org/works?filter=author.id:A5083199670,3,
Pichayoot Ouppaphan,4,https://openalex.org/A5098767898,https://api.openalex.org/works?filter=author.id:A5098767898,3,TH
Xiuhong Du,3,https://openalex.org/A5102680736,https://api.openalex.org/works?filter=author.id:A5102680736,3,CN
Fei‐Yue Wang,1808,https://openalex.org/A5113600509,https://api.openalex.org/works?filter=author.id:A5113600509,102,HU
Dirk Jacobs,471,https://openalex.org/A5077123722,https://api.openalex.org/works?filter=author.id:A5077123722,33,
Minlie Huang,458,https://openalex.org/A5044042138,https://api.openalex.org/works?filter=author.id:A5044042138,64,US
Karen Kafadar,292,https://openalex.org/A5010237794,https://api.openalex.org/works?filter=author.id:A5010237794,29,US
Bram Orobio de Castro,267,https://openalex.org/A5020310383,https://api.openalex.org/works?filter=author.id:A5020310383,45,DE
Werner Wirth,233,https://openalex.org/A5068939338,https://api.openalex.org/works?filter=author.id:A5068939338,37,
David García,206,https://openalex.org/A5084395089,https://api.openalex.org/works?filter=author.id:A5084395089,46,DE
Philipp Brauner,134,https://openalex.org/A5079079215,https://api.openalex.org/works?filter=author.id:A5079079215,21,DE
David M. Pennock,114,https://openalex.org/A5071634649,https://api.openalex.org/works?filter=author.id:A5071634649,21,US
Lei Pan,64,https://openalex.org/A5023014409,https://api.openalex.org/works?filter=author.id:A5023014409,23,CN
Chan Young Park,51,https://openalex.org/A5100608515,https://api.openalex.org/works?filter=author.id:A5100608515,9,GB
Norman P. Hummon,47,https://openalex.org/A5110150233,https://api.openalex.org/works?filter=author.id:A5110150233,20,US
Frederik W. Wiegel,44,https://openalex.org/A5110118358,https://api.openalex.org/works?filter=author.id:A5110118358,11,
Elisabetta De Cao,43,https://openalex.org/A5049203811,https://api.openalex.org/works?filter=author.id:A5049203811,11,IT
Fei Tang,43,https://openalex.org/A5061230904,https://api.openalex.org/works?filter=author.id:A5061230904,17,CN
Zexun Chen,37,https://openalex.org/A5087251956,https://api.openalex.org/works?filter=author.id:A5087251956,14,CN
Katherine A. Keith,36,https://openalex.org/A5062069583,https://api.openalex.org/works?filter=author.id:A5062069583,7,US
Andrea Bonassi,32,https://openalex.org/A5083811312,https://api.openalex.org/works?filter=author.id:A5083811312,9,IT
Amanda Chuan,31,https://openalex.org/A5052238451,https://api.openalex.org/works?filter=author.id:A5052238451,5,US
Sébastien Jean,26,https://openalex.org/A5051608757,https://api.openalex.org/works?filter=author.id:A5051608757,15,
Mohammad Ansarin,16,https://openalex.org/A5020368322,https://api.openalex.org/works?filter=author.id:A5020368322,8,LU
A. Regula Herzog,16,https://openalex.org/A5114031741,https://api.openalex.org/works?filter=author.id:A5114031741,9,US
Haozhe Ren,8,https://openalex.org/A5019584925,https://api.openalex.org/works?filter=author.id:A5019584925,5,CN
René Clausen Nielsen,4,https://openalex.org/A5055404227,https://api.openalex.org/works?filter=author.id:A5055404227,3,
Erika Guzman,1,https://openalex.org/A5060679559,https://api.openalex.org/works?filter=author.id:A5060679559,1,MX
Elizabeth M. Badley,377,https://openalex.org/A5077894738,https://api.openalex.org/works?filter=author.id:A5077894738,65,CA
Joey Tianyi Zhou,355,https://openalex.org/A5045125183,https://api.openalex.org/works?filter=author.id:A5045125183,52,SG
George Samaras,258,https://openalex.org/A5088484575,https://api.openalex.org/works?filter=author.id:A5088484575,29,US
Dan Goldwasser,171,https://openalex.org/A5032121234,https://api.openalex.org/works?filter=author.id:A5032121234,30,
Liancun Zheng,154,https://openalex.org/A5065361283,https://api.openalex.org/works?filter=author.id:A5065361283,25,CN
Richard P. Mann,148,https://openalex.org/A5014611168,https://api.openalex.org/works?filter=author.id:A5014611168,30,US
Yuan Li,142,https://openalex.org/A5039755457,https://api.openalex.org/works?filter=author.id:A5039755457,28,CN
Dulal K. Bhaumik,136,https://openalex.org/A5024199442,https://api.openalex.org/works?filter=author.id:A5024199442,27,US
Meng‐Chang Lin,133,https://openalex.org/A5058289619,https://api.openalex.org/works?filter=author.id:A5058289619,39,CN
Chris A. Boulton,127,https://openalex.org/A5049523101,https://api.openalex.org/works?filter=author.id:A5049523101,27,GB
Carlo Altamura,107,https://openalex.org/A5043825905,https://api.openalex.org/works?filter=author.id:A5043825905,29,IT
George B. Davis,70,https://openalex.org/A5003689532,https://api.openalex.org/works?filter=author.id:A5003689532,10,LR
Fanchao Qi,67,https://openalex.org/A5030183493,https://api.openalex.org/works?filter=author.id:A5030183493,20,
Viktoria Spaiser,61,https://openalex.org/A5085962760,https://api.openalex.org/works?filter=author.id:A5085962760,14,GB
Andreas Sandgren,59,https://openalex.org/A5073030515,https://api.openalex.org/works?filter=author.id:A5073030515,35,
Sébastian Grauwin,49,https://openalex.org/A5039413201,https://api.openalex.org/works?filter=author.id:A5039413201,13,FR
Arash Einolghozati,49,https://openalex.org/A5086411093,https://api.openalex.org/works?filter=author.id:A5086411093,13,
Miguel Guevara,38,https://openalex.org/A5055168551,https://api.openalex.org/works?filter=author.id:A5055168551,8,CL
Диляра Валеева,30,https://openalex.org/A5029616498,https://api.openalex.org/works?filter=author.id:A5029616498,9,NL
Md. Roknuzzaman,16,https://openalex.org/A5070000174,https://api.openalex.org/works?filter=author.id:A5070000174,6,BD
L. M. Jensen,11,https://openalex.org/A5087128242,https://api.openalex.org/works?filter=author.id:A5087128242,6,FI
Jacob Levy Abitbol,10,https://openalex.org/A5057159406,https://api.openalex.org/works?filter=author.id:A5057159406,6,FR
Xunyu Lin,9,https://openalex.org/A5031202924,https://api.openalex.org/works?filter=author.id:A5031202924,6,
Ryan Drapeau,3,https://openalex.org/A5020180369,https://api.openalex.org/works?filter=author.id:A5020180369,3,US
Corey Bilot,3,https://openalex.org/A5084417440,https://api.openalex.org/works?filter=author.id:A5084417440,2,US
Gerd Gigerenzer,784,https://openalex.org/A5002330321,https://api.openalex.org/works?filter=author.id:A5002330321,110,DE
Noah A. Smith,569,https://openalex.org/A5088517824,https://api.openalex.org/works?filter=author.id:A5088517824,84,US
Thomas Pfeiffer,319,https://openalex.org/A5030990689,https://api.openalex.org/works?filter=author.id:A5030990689,43,NZ
Claire Cardie,285,https://openalex.org/A5070511738,https://api.openalex.org/works?filter=author.id:A5070511738,74,
Cosetta Minelli,241,https://openalex.org/A5056512785,https://api.openalex.org/works?filter=author.id:A5056512785,61,GB
Riccardo Guidotti,184,https://openalex.org/A5091251187,https://api.openalex.org/works?filter=author.id:A5091251187,27,IT
Tao Chen,160,https://openalex.org/A5100357819,https://api.openalex.org/works?filter=author.id:A5100357819,21,US
R. Tidecks,148,https://openalex.org/A5037321995,https://api.openalex.org/works?filter=author.id:A5037321995,24,DE
Jana Lasser,135,https://openalex.org/A5014437029,https://api.openalex.org/works?filter=author.id:A5014437029,17,AT
Herwig Ostermann,131,https://openalex.org/A5052360531,https://api.openalex.org/works?filter=author.id:A5052360531,16,AT
Jane Eddleston,99,https://openalex.org/A5113455317,https://api.openalex.org/works?filter=author.id:A5113455317,31,GB
Janice Chen,95,https://openalex.org/A5080328618,https://api.openalex.org/works?filter=author.id:A5080328618,26,US
Howard Rush,92,https://openalex.org/A5048004492,https://api.openalex.org/works?filter=author.id:A5048004492,22,
Vinicius Facco Rodrigues,66,https://openalex.org/A5046845423,https://api.openalex.org/works?filter=author.id:A5046845423,13,BR
Long Wang,58,https://openalex.org/A5108688180,https://api.openalex.org/works?filter=author.id:A5108688180,11,US
Yanick Charette,56,https://openalex.org/A5077659740,https://api.openalex.org/works?filter=author.id:A5077659740,16,CA
Javier Muñoz-García,53,https://openalex.org/A5052336528,https://api.openalex.org/works?filter=author.id:A5052336528,20,ES
Oana Goga,49,https://openalex.org/A5033477761,https://api.openalex.org/works?filter=author.id:A5033477761,16,FR
Wentian Zhao,42,https://openalex.org/A5029157617,https://api.openalex.org/works?filter=author.id:A5029157617,11,CN
Yasmina Jraissati,31,https://openalex.org/A5055827434,https://api.openalex.org/works?filter=author.id:A5055827434,13,
Iain S. Weaver,28,https://openalex.org/A5058299311,https://api.openalex.org/works?filter=author.id:A5058299311,7,
Julia Kamin,25,https://openalex.org/A5049969151,https://api.openalex.org/works?filter=author.id:A5049969151,3,
Zi-yue Chen,20,https://openalex.org/A5035889333,https://api.openalex.org/works?filter=author.id:A5035889333,9,CN
Loïc Bonnetain,11,https://openalex.org/A5023354412,https://api.openalex.org/works?filter=author.id:A5023354412,6,FR
Andrea Hu,3,https://openalex.org/A5085267660,https://api.openalex.org/works?filter=author.id:A5085267660,3,US
James J. Gross,999,https://openalex.org/A5051095866,https://api.openalex.org/works?filter=author.id:A5051095866,171,US
Erik Cambria,780,https://openalex.org/A5100752356,https://api.openalex.org/works?filter=author.id:A5100752356,110,SG
John Campbell,500,https://openalex.org/A5103093603,https://api.openalex.org/works?filter=author.id:A5103093603,57,
Tae Won Noh,491,https://openalex.org/A5027702530,https://api.openalex.org/works?filter=author.id:A5027702530,66,KR
W. Kühn,445,https://openalex.org/A5020322058,https://api.openalex.org/works?filter=author.id:A5020322058,45,DE
Julio C. Facelli,397,https://openalex.org/A5007190695,https://api.openalex.org/works?filter=author.id:A5007190695,43,
I‐Te Lee,303,https://openalex.org/A5069264476,https://api.openalex.org/works?filter=author.id:A5069264476,53,TW
Shiping Wen,257,https://openalex.org/A5048286444,https://api.openalex.org/works?filter=author.id:A5048286444,33,AU
Tae Hyun Baek,160,https://openalex.org/A5059384947,https://api.openalex.org/works?filter=author.id:A5059384947,32,US
David A. Coall,96,https://openalex.org/A5027563274,https://api.openalex.org/works?filter=author.id:A5027563274,23,AU
Stefan Heinrich,86,https://openalex.org/A5058789991,https://api.openalex.org/works?filter=author.id:A5058789991,17,DE
Michael D. Makowsky,76,https://openalex.org/A5059448640,https://api.openalex.org/works?filter=author.id:A5059448640,17,US
Matt L. Miller,66,https://openalex.org/A5001845705,https://api.openalex.org/works?filter=author.id:A5001845705,19,US
David Yanagizawa-Drott,64,https://openalex.org/A5022100892,https://api.openalex.org/works?filter=author.id:A5022100892,20,CH
Li Jiang,64,https://openalex.org/A5102889918,https://api.openalex.org/works?filter=author.id:A5102889918,16,CN
Neil Simcock,48,https://openalex.org/A5019760823,https://api.openalex.org/works?filter=author.id:A5019760823,21,GB
Rémi Suchon,32,https://openalex.org/A5062514747,https://api.openalex.org/works?filter=author.id:A5062514747,4,FR
Maria Salonen,29,https://openalex.org/A5049717343,https://api.openalex.org/works?filter=author.id:A5049717343,13,FI
Lin Chen,28,https://openalex.org/A5100443788,https://api.openalex.org/works?filter=author.id:A5100443788,10,CN
Jacob D. Teeny,27,https://openalex.org/A5074129204,https://api.openalex.org/works?filter=author.id:A5074129204,11,CA
A. C. Nelson,23,https://openalex.org/A5039079864,https://api.openalex.org/works?filter=author.id:A5039079864,5,US
David Dauer,12,https://openalex.org/A5023677810,https://api.openalex.org/works?filter=author.id:A5023677810,4,
Jacob J. Jackson,3,https://openalex.org/A5018591093,https://api.openalex.org/works?filter=author.id:A5018591093,2,US
George Alexandru Davidescu,2,https://openalex.org/A5027402142,https://api.openalex.org/works?filter=author.id:A5027402142,2,IT
Huei Huang Kuan,1,https://openalex.org/A5097177185,https://api.openalex.org/works?filter=author.id:A5097177185,1,US
Edward Yi Chang,1013,https://openalex.org/A5013545831,https://api.openalex.org/works?filter=author.id:A5013545831,56,US
Stuart Madnick,511,https://openalex.org/A5017345211,https://api.openalex.org/works?filter=author.id:A5017345211,41,US
Gregory W. Fischer,371,https://openalex.org/A5046608495,https://api.openalex.org/works?filter=author.id:A5046608495,49,US
Scott Thomas,347,https://openalex.org/A5079184666,https://api.openalex.org/works?filter=author.id:A5079184666,60,US
Tony Ross‐Hellauer,325,https://openalex.org/A5081576873,https://api.openalex.org/works?filter=author.id:A5081576873,23,AT
Martijn van Zomeren,222,https://openalex.org/A5027110040,https://api.openalex.org/works?filter=author.id:A5027110040,43,NL
Fang Yang,198,https://openalex.org/A5027529961,https://api.openalex.org/works?filter=author.id:A5027529961,35,CN
Paul W. Eastwick,161,https://openalex.org/A5074357782,https://api.openalex.org/works?filter=author.id:A5074357782,42,
R. Cameron Craddock,160,https://openalex.org/A5065821998,https://api.openalex.org/works?filter=author.id:A5065821998,54,US
Christiaan Schotte,156,https://openalex.org/A5004591309,https://api.openalex.org/works?filter=author.id:A5004591309,34,BE
Ron S. Jarmin,154,https://openalex.org/A5036939043,https://api.openalex.org/works?filter=author.id:A5036939043,40,US
Mark Simmonds,123,https://openalex.org/A5057333295,https://api.openalex.org/works?filter=author.id:A5057333295,41,GB
Cassandra M. Chapman,69,https://openalex.org/A5000176068,https://api.openalex.org/works?filter=author.id:A5000176068,18,AU
Quanyi Li,66,https://openalex.org/A5064938053,https://api.openalex.org/works?filter=author.id:A5064938053,23,US
Giuliano Andrea Pagani,65,https://openalex.org/A5040730018,https://api.openalex.org/works?filter=author.id:A5040730018,17,NL
Junhyuk Oh,46,https://openalex.org/A5051181433,https://api.openalex.org/works?filter=author.id:A5051181433,23,
Shagaf Bakour,45,https://openalex.org/A5038050463,https://api.openalex.org/works?filter=author.id:A5038050463,13,GB
S.W. Sharp,30,https://openalex.org/A5023153933,https://api.openalex.org/works?filter=author.id:A5023153933,5,AU
Xiaoling Sun,30,https://openalex.org/A5101787543,https://api.openalex.org/works?filter=author.id:A5101787543,11,CN
Aya Ueno,27,https://openalex.org/A5103452944,https://api.openalex.org/works?filter=author.id:A5103452944,12,JP
Javier Ureña-Carrión,14,https://openalex.org/A5011306454,https://api.openalex.org/works?filter=author.id:A5011306454,4,FI
Susanna Timeo,11,https://openalex.org/A5021826721,https://api.openalex.org/works?filter=author.id:A5021826721,6,IT
Jérémy Perret,5,https://openalex.org/A5077868069,https://api.openalex.org/works?filter=author.id:A5077868069,3,FR
Stephen P. Goodwin,3,https://openalex.org/A5086278261,https://api.openalex.org/works?filter=author.id:A5086278261,1,GB
Ervin Dollani,1,https://openalex.org/A5041794673,https://api.openalex.org/works?filter=author.id:A5041794673,1,IT
Ren Togo,1023,https://openalex.org/A5063903016,https://api.openalex.org/works?filter=author.id:A5063903016,23,JP
Juan Tu,287,https://openalex.org/A5006794997,https://api.openalex.org/works?filter=author.id:A5006794997,33,CN
C Allyson Jones,259,https://openalex.org/A5010383765,https://api.openalex.org/works?filter=author.id:A5010383765,42,US
Andrea Serino,225,https://openalex.org/A5050020236,https://api.openalex.org/works?filter=author.id:A5050020236,56,CH
Gilles Duranton,221,https://openalex.org/A5113610967,https://api.openalex.org/works?filter=author.id:A5113610967,56,US
Cornelius Weber,199,https://openalex.org/A5102025003,https://api.openalex.org/works?filter=author.id:A5102025003,26,DE
Tobias Lasser,167,https://openalex.org/A5021375348,https://api.openalex.org/works?filter=author.id:A5021375348,23,CH
Stephan Meier,167,https://openalex.org/A5029905562,https://api.openalex.org/works?filter=author.id:A5029905562,49,US
Johan Bollen,164,https://openalex.org/A5082461253,https://api.openalex.org/works?filter=author.id:A5082461253,40,US
Yinghao Xu,124,https://openalex.org/A5019024625,https://api.openalex.org/works?filter=author.id:A5019024625,22,CN
Markus G. R. Sause,118,https://openalex.org/A5046775344,https://api.openalex.org/works?filter=author.id:A5046775344,31,DE
Anat Perry,97,https://openalex.org/A5054907278,https://api.openalex.org/works?filter=author.id:A5054907278,27,IL
Houshmand Shirani-Mehr,95,https://openalex.org/A5002329799,https://api.openalex.org/works?filter=author.id:A5002329799,5,US
Kathleen M. Rose,81,https://openalex.org/A5091072279,https://api.openalex.org/works?filter=author.id:A5091072279,31,US
Nereida Bueno‐Guerra,79,https://openalex.org/A5084717601,https://api.openalex.org/works?filter=author.id:A5084717601,9,ES
Elizabeth Mertz,79,https://openalex.org/A5087761210,https://api.openalex.org/works?filter=author.id:A5087761210,20,US
Jolanda G. Tromp,56,https://openalex.org/A5011402823,https://api.openalex.org/works?filter=author.id:A5011402823,11,US
Liyang Sai,55,https://openalex.org/A5034958843,https://api.openalex.org/works?filter=author.id:A5034958843,16,CN
Curd Knüpfer,42,https://openalex.org/A5032514633,https://api.openalex.org/works?filter=author.id:A5032514633,10,DK
Michael Sierra‐Arévalo,41,https://openalex.org/A5030354664,https://api.openalex.org/works?filter=author.id:A5030354664,14,US
David Dann,36,https://openalex.org/A5069066778,https://api.openalex.org/works?filter=author.id:A5069066778,12,
Anahid Jalali,30,https://openalex.org/A5010149819,https://api.openalex.org/works?filter=author.id:A5010149819,6,AT
Mengke Hu,16,https://openalex.org/A5039458635,https://api.openalex.org/works?filter=author.id:A5039458635,6,US
Penelope Sibun,11,https://openalex.org/A5089259561,https://api.openalex.org/works?filter=author.id:A5089259561,5,US
Chen Ling,1,https://openalex.org/A5092142318,https://api.openalex.org/works?filter=author.id:A5092142318,1,
Bruno S. Frey,1365,https://openalex.org/A5048188229,https://api.openalex.org/works?filter=author.id:A5048188229,113,CH
Dayong Jin,651,https://openalex.org/A5100633582,https://api.openalex.org/works?filter=author.id:A5100633582,76,AU
Shah Ebrahim,624,https://openalex.org/A5060634423,https://api.openalex.org/works?filter=author.id:A5060634423,125,EG
Sander van der Linden,455,https://openalex.org/A5073961643,https://api.openalex.org/works?filter=author.id:A5073961643,82,GB
Moses Charikar,266,https://openalex.org/A5071016611,https://api.openalex.org/works?filter=author.id:A5071016611,61,US
Olga Golubnitschaja,254,https://openalex.org/A5010633102,https://api.openalex.org/works?filter=author.id:A5010633102,51,DE
Ángel Gómez,189,https://openalex.org/A5044096152,https://api.openalex.org/works?filter=author.id:A5044096152,43,ES
Ingo Frommholz,139,https://openalex.org/A5090419459,https://api.openalex.org/works?filter=author.id:A5090419459,17,GB
Insa Theesfeld,136,https://openalex.org/A5083830008,https://api.openalex.org/works?filter=author.id:A5083830008,21,
